CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score
16957,5510,2,416.64,5,3,2
12493,5436,3,416.79,4,3,2
15935,5510,2,416.86,5,3,2
13889,5363,1,416.9,4,1,2
16816,5374,4,417.06,4,4,2
18001,5283,2,417.23,2,2,2
12833,5416,1,417.38,4,1,2
13473,5331,3,417.54,3,3,2
16737,5324,1,417.6,3,1,2
16629,5344,2,417.73,4,2,2
15433,5350,3,417.87,4,3,2
17701,5523,1,417.95,5,2,2
12593,5379,3,418.1,4,3,2
15967,5294,2,418.83,2,2,2
15361,5632,1,418.92,5,2,2
14124,5355,1,419.58,4,1,2
15206,5281,4,420.3,1,4,2
14757,5346,1,420.5,4,1,2
17232,5273,2,421.52,1,2,2
16233,5342,5,422.13,4,4,2
18240,5317,1,422.58,3,1,2
17525,5630,1,422.7,5,2,2
18034,5292,2,422.88,2,2,2
15012,5324,2,423.04,3,2,2
16119,5279,2,423.36,1,2,2
13140,5379,3,423.72,4,3,2
17371,5288,3,423.89,2,3,2
17134,5377,2,425.0,4,3,2
15646,5428,4,425.14,4,4,2
16780,5371,2,425.19,4,3,2
15639,5405,1,425.32,4,1,2
15406,5289,4,426.61,2,4,2
15930,5338,1,426.63,3,1,2
17223,5581,2,426.79,5,3,2
13171,5279,5,426.81,1,4,2
15994,5325,1,427.07,3,1,2
12740,5334,1,427.6,3,1,2
12725,5642,1,427.8,5,2,2
15360,5310,1,427.93,3,1,2
17869,5378,5,428.18,4,4,2
12452,5287,3,428.57,2,3,2
16324,5399,3,428.68,4,3,2
15957,5302,1,428.89,3,1,2
13602,5335,1,428.89,3,1,2
15230,5510,2,429.6,5,3,2
15450,5301,1,429.84,2,1,2
16884,5308,2,429.84,3,2,2
14998,5441,2,429.87,4,3,2
12827,5276,3,430.15,1,3,2
12795,5289,1,430.48,2,1,2
13245,5321,1,430.5,3,1,2
18106,5600,1,430.7,5,2,2
13066,5295,3,430.9,2,3,2
15976,5436,2,430.94,4,3,2
13359,5330,2,431.26,3,2,2
13338,5425,3,431.82,4,3,2
16881,5337,1,432.0,3,1,2
16236,5349,1,432.2,4,1,2
16948,5409,3,435.02,4,3,2
15551,5307,1,436.06,3,1,2
16084,5570,1,436.18,5,2,2
15553,5331,1,437.23,3,1,2
12592,5363,2,437.6,4,3,2
16034,5467,3,437.7,5,3,2
12552,5309,2,437.82,3,2,2
14272,5344,2,437.96,4,2,2
15881,5583,8,438.24,5,5,2
15468,5306,5,438.46,3,4,2
14513,5371,4,438.49,4,4,2
13358,5539,1,439.03,5,2,2
16968,5275,2,439.43,1,2,2
16025,5300,1,439.66,2,1,2
15524,5295,1,440.0,2,1,2
14022,5496,1,440.0,5,1,2
18233,5596,1,440.0,5,2,2
17579,5275,4,440.2,1,4,2
15877,5272,3,440.78,1,3,2
16163,5496,3,441.6,5,3,2
14093,5283,1,442.85,2,1,2
18222,5363,1,443.0,4,1,2
16404,5341,1,443.05,4,1,2
14638,5321,1,443.6,3,1,2
16898,5297,4,444.46,2,4,2
18006,5294,1,444.68,2,1,2
17370,5343,4,446.18,4,4,2
15889,5427,2,446.87,4,3,2
15368,5292,1,446.94,2,1,2
15456,5554,3,447.22,5,3,2
14780,5325,2,447.68,3,2,2
18176,5624,2,448.65,5,3,2
15739,5337,1,449.12,3,1,2
12448,5315,1,449.45,3,1,2
13489,5376,4,449.52,4,4,2
17040,5408,1,449.73,4,1,2
14173,5281,4,450.84,1,4,2
16574,5342,1,451.44,4,1,2
18158,5280,3,451.75,1,3,2
12970,5278,4,452.24,1,4,2
17460,5349,8,452.63,4,5,2
13506,5583,3,452.82,5,3,2
12591,5588,1,452.85,5,2,2
14184,5337,1,452.89,3,1,2
18071,5528,2,453.0,5,3,2
12729,5384,1,453.01,4,1,2
17564,5295,3,454.01,2,3,2
15475,5348,1,454.11,4,1,2
13485,5504,1,454.24,5,2,2
16038,5278,4,454.33,1,4,2
15223,5496,3,454.9,5,3,2
16529,5461,1,455.25,5,1,2
15585,5447,1,455.3,5,1,2
12375,5273,3,455.42,1,3,2
15754,5321,4,455.67,3,4,2
12999,5467,3,455.88,5,3,2
15018,5309,4,456.26,3,4,2
15589,5523,4,456.58,5,4,2
12564,5532,1,456.9,5,2,2
13398,5463,1,457.34,5,1,2
14497,5572,2,457.47,5,3,2
15121,5321,2,457.72,3,2,2
15092,5486,2,457.81,5,3,2
17392,5577,2,457.91,5,3,2
16768,5318,5,458.04,3,4,2
17880,5635,1,458.92,5,2,2
16589,5342,3,459.24,4,3,2
12355,5485,1,459.4,5,1,2
13092,5341,6,459.83,4,4,2
15535,5444,7,459.9,4,5,2
12491,5309,1,460.4,3,1,2
16805,5444,2,460.59,4,3,2
16824,5286,2,460.64,2,2,2
12391,5292,1,460.89,2,1,2
14470,5282,2,461.19,1,2,2
14331,5395,2,462.66,4,3,2
12945,5559,1,462.95,5,2,2
14853,5279,3,463.05,1,3,2
14489,5478,1,463.38,5,1,2
17418,5313,2,463.46,3,2,2
12787,5280,3,463.66,1,3,2
15109,5511,2,463.75,5,3,2
14967,5320,1,463.8,3,1,2
16586,5519,1,463.95,5,2,2
13928,5281,4,464.57,1,4,2
17140,5518,1,465.32,5,2,2
15036,5343,3,465.55,4,3,2
13248,5395,2,465.68,4,3,2
13579,5285,2,467.04,2,2,2
14029,5334,2,467.66,3,2,2
14335,5287,2,468.26,2,2,2
14147,5320,3,468.4,3,3,2
14896,5475,2,468.77,5,3,2
13005,5444,3,468.95,4,3,2
15026,5351,3,469.0,4,3,2
15471,5273,1,469.48,1,1,2
15963,5290,2,470.76,2,2,2
16885,5286,3,471.51,2,3,2
13043,5524,2,471.57,5,3,2
17964,5302,2,471.7,2,2,2
17950,5343,4,472.12,4,4,2
14013,5381,3,473.02,4,3,2
16374,5337,2,473.03,3,2,2
16859,5377,5,473.14,4,4,2
15557,5299,1,473.65,2,1,2
15349,5429,2,473.81,4,3,2
15780,5454,3,475.28,5,3,2
12447,5514,1,476.49,5,2,2
15344,5271,5,476.58,1,4,2
15091,5324,2,476.96,3,2,2
12479,5274,3,477.3,1,3,2
12644,5400,1,477.91,4,1,2
16008,5294,3,478.78,2,3,2
16812,5631,1,479.35,5,2,2
16518,5332,3,480.92,3,3,2
16863,5300,4,481.35,2,4,2
18216,5302,1,481.75,3,1,2
16693,5339,2,482.01,3,2,2
16603,5345,2,482.47,4,2,2
14450,5451,3,483.25,5,3,2
17555,5290,2,483.26,2,2,3
12808,5307,3,483.65,3,3,3
13531,5476,2,483.8,5,3,3
14130,5590,1,483.86,5,2,3
12809,5439,2,484.36,4,3,3
16504,5296,1,484.38,2,1,3
16999,5294,2,484.82,2,2,3
13116,5388,2,485.19,4,3,3
15287,5293,3,485.24,2,3,3
17658,5281,3,485.88,1,3,3
12639,5509,1,486.1,5,2,3
13153,5276,1,486.22,1,1,3
17453,5288,2,486.72,2,2,3
13675,5422,2,486.82,4,3,3
15081,5293,6,487.35,2,4,3
16643,5516,1,487.51,5,2,3
15165,5644,1,487.75,5,2,3
14396,5336,2,487.99,3,2,3
13984,5297,6,488.03,2,4,3
17361,5320,3,488.2,3,3,3
18074,5644,1,489.6,5,2,3
14416,5293,2,490.22,2,2,3
15000,5318,1,490.52,3,1,3
14236,5351,2,490.86,4,2,3
13732,5299,1,491.86,2,1,3
16488,5304,4,492.2,3,4,3
15507,5442,1,492.36,4,1,3
14270,5602,1,492.65,5,2,3
13176,5317,1,492.84,3,1,3
16955,5455,5,493.67,5,4,3
12763,5409,2,494.08,4,3,3
17333,5356,1,494.25,4,1,3
16352,5288,2,494.44,2,2,3
15448,5583,1,494.64,5,2,3
16602,5302,2,494.73,2,2,3
15882,5469,5,495.36,5,4,3
17374,5489,2,495.77,5,3,3
17053,5399,2,496.38,4,3,3
15300,5335,1,496.44,3,1,3
16892,5272,7,496.84,1,4,3
16368,5273,2,497.43,1,2,3
17495,5278,2,497.56,1,2,3
16820,5366,1,497.61,4,1,3
17298,5372,2,498.42,4,3,3
15142,5317,1,498.74,3,1,3
14681,5342,3,498.95,4,3,3
15193,5331,1,499.32,3,1,3
14077,5311,5,499.42,3,4,3
14958,5418,3,499.68,4,3,3
15389,5443,1,500.0,4,1,3
16616,5286,2,500.42,2,2,3
13247,5288,4,501.12,2,4,3
13865,5329,4,501.56,3,4,3
15006,5322,1,502.09,3,1,3
17630,5440,2,503.6,4,3,3
12991,5294,2,503.76,2,2,3
12863,5323,2,504.2,3,2,3
15469,5314,4,504.5,3,4,3
14014,5348,1,505.18,4,1,3
16614,5453,1,506.19,5,1,3
17480,5344,2,506.51,4,2,3
13885,5460,2,506.8,5,3,3
16960,5309,3,507.05,3,3,3
15721,5282,1,507.08,2,1,3
14820,5292,4,507.29,2,4,3
14158,5311,1,507.66,3,1,3
17415,5350,1,507.84,4,1,3
17958,5387,1,508.46,4,1,3
14317,5335,1,508.58,3,1,3
15417,5356,1,508.8,4,1,3
17391,5434,2,508.8,4,3,3
12436,5370,1,509.01,4,1,3
12904,5289,2,509.58,2,2,3
16325,5315,5,510.54,3,4,3
16561,5276,2,511.12,1,2,3
15655,5504,2,511.32,5,3,3
14851,5294,2,511.35,2,2,3
12582,5509,2,511.36,5,3,3
15467,5280,4,511.88,1,4,3
14034,5293,4,512.02,2,4,3
17429,5391,4,512.12,4,4,3
17805,5344,1,512.31,4,1,3
17513,5343,1,513.2,4,1,3
15246,5509,2,514.15,5,3,3
12811,5531,3,514.85,5,3,3
18205,5307,2,517.36,3,2,3
17454,5463,4,517.53,5,4,3
16135,5533,1,517.55,5,2,3
15030,5342,2,518.28,4,2,3
16650,5342,1,518.42,4,1,3
13643,5302,3,519.44,3,3,3
12571,5310,2,519.61,3,2,3
14873,5481,1,519.68,5,1,3
15149,5404,1,520.8,4,1,3
14871,5274,4,522.38,1,3,3
17712,5315,1,522.91,3,1,3
18017,5352,3,523.0,4,3,3
17329,5285,2,523.11,2,2,3
13721,5307,1,524.14,3,1,3
15891,5497,1,524.52,5,2,3
17290,5274,2,525.24,1,2,3
17888,5289,10,525.78,2,5,3
18252,5321,2,526.67,3,2,3
17623,5303,1,527.05,3,1,3
17631,5272,3,528.33,1,3,3
16185,5287,2,529.41,2,2,3
14463,5369,3,529.62,4,3,3
14002,5405,2,529.73,4,3,3
16933,5272,5,530.08,1,4,3
18159,5572,1,530.15,5,2,3
14265,5380,2,530.18,4,3,3
16706,5308,3,531.35,3,3,3
15825,5443,1,532.94,4,1,3
15756,5332,4,532.96,3,4,3
17443,5490,1,534.24,5,1,3
13434,5345,2,534.24,4,2,3
17062,5584,5,534.47,5,4,3
13385,5600,1,534.57,5,2,3
13000,5377,3,534.85,4,3,3
12988,5563,1,535.32,5,2,3
16142,5520,1,535.34,5,2,3
13894,5293,5,535.97,2,4,3
12559,5581,3,536.21,5,3,3
16804,5294,3,536.99,2,3,3
15043,5302,1,537.0,2,1,3
16206,5325,4,537.06,3,4,3
14539,5286,2,537.48,2,2,3
14474,5314,2,537.71,3,2,3
17345,5286,4,537.74,2,4,3
16278,5294,3,537.83,2,3,3
15539,5278,1,538.46,1,1,3
14618,5280,4,538.59,1,4,3
15452,5300,3,538.73,2,3,3
14496,5582,2,538.81,5,3,3
13812,5313,3,539.0,3,3,3
16536,5378,2,539.02,4,3,3
13874,5629,1,540.45,5,2,3
14997,5317,4,540.98,3,4,3
17897,5443,4,541.1,4,4,3
17557,5285,3,541.46,2,3,3
17447,5311,2,541.53,3,2,3
16230,5460,2,542.03,5,3,3
13278,5311,1,542.73,3,1,3
16211,5352,2,542.77,4,2,3
16927,5386,3,543.05,4,3,3
13390,5345,1,544.08,4,1,3
13617,5311,3,544.18,3,3,3
16475,5359,4,544.3,4,4,3
12987,5344,3,545.0,4,3,3
12793,5605,2,545.48,5,3,3
17806,5282,1,546.04,2,1,3
12743,5405,2,546.43,4,3,3
17520,5324,1,546.81,3,1,3
17637,5302,2,547.06,3,2,3
16811,5275,2,547.07,1,2,3
15830,5300,2,547.7,2,2,3
16031,5363,2,548.94,4,3,3
16340,5378,1,549.07,4,1,3
12390,5350,1,549.84,4,1,3
17235,5296,2,550.06,2,2,3
17291,5579,1,550.8,5,2,3
17674,5345,2,551.04,4,2,3
15315,5335,3,551.54,3,3,3
12363,5380,2,552.0,4,3,3
12879,5315,4,552.57,3,4,3
15068,5317,2,553.36,3,2,3
14338,5429,4,554.22,4,4,3
14891,5419,2,554.38,4,3,3
14177,5355,5,554.46,4,4,3
14805,5286,4,554.65,2,4,3
13816,5294,4,555.04,2,4,3
16385,5331,3,555.89,3,3,3
13939,5294,4,556.75,2,4,3
17295,5299,3,556.95,2,3,3
17955,5469,4,557.3,5,4,3
15339,5337,3,557.57,3,3,3
13260,5332,1,557.62,3,1,3
13800,5580,1,558.32,5,2,3
17503,5273,2,558.96,1,2,3
12866,5554,1,559.12,5,2,3
18043,5295,3,559.51,2,3,3
14400,5412,2,559.7,4,3,3
16275,5467,1,559.87,5,1,3
14273,5322,4,559.97,3,4,3
13044,5562,1,560.47,5,2,3
13946,5350,3,561.57,4,3,3
12414,5488,3,562.41,5,3,3
17265,5409,2,562.9,4,3,3
14753,5358,1,563.15,4,1,3
17014,5279,4,565.58,1,4,3
12384,5299,3,566.16,2,3,3
18150,5303,3,566.58,3,3,3
13321,5343,2,567.36,4,2,3
12601,5460,6,569.56,5,4,3
16667,5339,2,570.13,3,2,3
17540,5279,3,570.4,1,3,3
14592,5306,3,570.46,3,3,3
15821,5315,2,570.96,3,2,3
17616,5444,3,571.2,4,3,3
12816,5366,2,572.2,4,3,3
13405,5345,3,572.45,4,3,3
13379,5297,3,572.56,2,3,3
15415,5584,1,572.81,5,2,3
14176,5568,5,574.0,5,4,3
15303,5561,1,574.02,5,2,3
14323,5385,4,574.26,4,4,3
12784,5280,2,574.42,1,2,3
14167,5310,4,574.84,3,4,3
13487,5328,3,575.4,3,3,3
16345,5315,1,575.41,3,1,3
15550,5275,4,575.63,1,4,3
16916,5294,2,576.26,2,2,3
14410,5286,15,576.3,2,5,3
14284,5301,3,578.45,2,3,3
13314,5272,4,578.66,1,3,3
13292,5309,2,578.94,3,2,3
17142,5510,1,579.0,5,2,3
16906,5352,4,579.77,4,4,3
18095,5583,2,580.05,5,3,3
15768,5386,4,581.83,4,4,3
14692,5408,5,582.05,4,4,3
12695,5278,4,582.1,1,4,3
18232,5352,5,582.47,4,4,3
17970,5482,1,582.59,5,1,3
13427,5290,3,582.6,2,3,3
12426,5465,1,582.73,5,1,3
16838,5468,3,582.9,5,3,3
15969,5273,4,582.9,1,3,3
15762,5336,2,583.75,3,2,3
13557,5299,2,584.06,2,2,3
14023,5278,2,584.07,1,2,3
16072,5559,1,584.32,5,2,3
16384,5360,2,584.5,4,3,3
15222,5589,1,585.0,5,2,3
17360,5288,3,585.79,2,3,3
12513,5355,2,586.79,4,3,3
17351,5307,3,587.15,3,3,3
15624,5387,4,588.13,4,4,3
16723,5362,2,589.15,4,3,3
16203,5329,5,589.15,3,4,3
18123,5295,2,589.44,2,2,3
14882,5297,2,589.7,2,2,3
13270,5637,1,590.0,5,2,3
13452,5530,2,590.0,5,3,3
14133,5400,5,590.34,4,4,3
13276,5334,2,590.93,3,2,3
13811,5454,4,591.75,5,4,3
16116,5476,2,592.88,5,3,3
17119,5274,3,593.61,1,3,3
16535,5276,1,593.75,1,1,3
12917,5399,1,594.0,4,1,3
15442,5519,1,594.0,5,2,3
14108,5301,3,594.16,2,3,3
16763,5456,2,594.9,5,3,3
16654,5412,5,594.97,4,4,3
12577,5306,4,595.4,3,4,3
18246,5294,2,596.1,2,2,3
15381,5484,2,596.85,5,3,3
14645,5427,2,597.09,4,3,3
16788,5394,2,597.48,4,3,3
17864,5283,3,597.5,2,3,3
16298,5293,3,598.2,2,3,3
13959,5350,3,598.2,4,3,3
13311,5275,2,598.57,1,2,3
15720,5295,1,598.73,2,1,3
14467,5288,4,598.76,2,4,3
17420,5321,3,598.83,3,3,3
14965,5367,2,599.0,4,3,3
12521,5413,1,599.68,4,1,3
14905,5425,3,599.9,4,3,3
15648,5475,4,599.9,5,4,3
12872,5597,2,599.97,5,3,3
13243,5474,1,600.07,5,1,3
18211,5296,5,600.07,2,4,3
12420,5334,1,600.39,3,1,3
18183,5489,6,600.52,5,4,3
14609,5343,4,601.56,4,4,3
12654,5281,5,601.98,1,4,3
17890,5593,2,602.09,5,3,3
16306,5484,9,602.27,5,5,3
15366,5346,2,602.51,4,2,3
15322,5335,2,602.97,3,2,3
17259,5419,2,603.37,4,3,3
12707,5562,1,603.42,5,2,3
16134,5292,3,603.69,2,3,3
12556,5321,2,603.71,3,2,3
12649,5378,4,603.71,4,4,3
16732,5302,1,603.75,3,1,3
12944,5306,2,604.51,3,2,3
17664,5289,2,604.64,2,2,3
14675,5287,1,604.75,2,1,3
13558,5276,4,605.06,1,4,3
13233,5345,2,605.12,4,2,3
17507,5532,2,605.58,5,3,3
13888,5390,2,605.63,4,3,3
17849,5489,4,605.8,5,4,3
13539,5356,4,605.84,4,4,3
14710,5285,4,606.13,2,4,3
12933,5295,4,606.28,2,4,3
15573,5302,2,607.45,3,2,3
14342,5292,6,607.71,2,4,3
12719,5276,3,608.1,1,3,3
15147,5489,2,608.65,5,3,3
13933,5380,2,608.79,4,3,3
15275,5302,2,609.19,2,2,3
14636,5307,2,609.85,3,2,3
13357,5528,1,609.95,5,2,3
15795,5420,1,610.01,4,1,3
12673,5276,2,610.52,1,2,3
13731,5490,2,610.59,5,3,3
14152,5346,3,611.09,4,3,3
16109,5489,2,611.88,5,3,3
15645,5289,1,612.01,2,1,3
15232,5384,2,612.06,4,3,3
18149,5321,3,612.08,3,3,3
15073,5280,4,612.43,1,4,3
13914,5274,3,613.95,1,3,3
16566,5286,6,614.01,2,4,3
13145,5310,5,614.77,3,4,3
16005,5283,4,615.39,2,4,3
15215,5315,6,615.99,3,4,3
16311,5288,2,616.26,2,2,3
13925,5307,6,616.65,3,4,3
16442,5272,3,616.79,1,3,3
14377,5462,2,617.05,5,3,3
13496,5281,3,617.93,1,3,3
14593,5292,3,617.99,2,3,3
13301,5374,4,618.09,4,4,3
12596,5322,2,618.27,3,2,3
16613,5341,1,618.59,4,1,3
13493,5546,2,618.63,5,3,3
14529,5331,3,620.04,3,3,3
12667,5329,1,620.13,3,1,3
16141,5359,1,620.4,4,1,3
13402,5398,2,621.23,4,3,3
17640,5357,1,621.66,4,1,3
16915,5280,6,621.68,1,4,3
18217,5300,2,621.75,2,2,3
17867,5301,8,622.75,2,5,3
15182,5425,2,622.85,4,3,3
17499,5560,1,622.88,5,2,3
15258,5439,2,623.16,4,3,3
13368,5527,2,623.4,5,3,3
16718,5640,1,623.75,5,2,3
16750,5315,5,623.93,3,4,3
14382,5297,1,626.07,2,1,3
18218,5477,4,626.38,5,4,3
14036,5555,1,626.65,5,2,3
15402,5419,2,626.77,4,3,3
13546,5283,3,626.99,2,3,3
15028,5279,4,627.13,1,4,3
13388,5392,3,627.15,4,3,3
16022,5531,1,628.28,5,2,3
14687,5377,1,628.38,4,1,3
13525,5285,2,628.78,2,2,3
13046,5301,2,629.31,2,2,3
17994,5392,6,629.69,4,4,3
17990,5507,3,630.84,5,3,3
15244,5336,2,631.57,3,2,3
14021,5426,3,631.9,4,3,3
13822,5276,2,632.0,1,2,3
14301,5378,2,632.04,4,3,3
14220,5518,2,632.4,5,3,3
13892,5297,4,632.97,2,4,3
15045,5422,3,633.66,4,3,3
14000,5477,2,633.71,5,3,3
17985,5293,1,634.95,2,1,3
15297,5281,4,635.04,1,4,3
15100,5601,6,635.1,5,4,3
16139,5289,3,635.41,2,3,3
15773,5276,1,635.68,1,1,3
15384,5440,3,635.76,4,3,3
15829,5370,2,636.14,4,3,3
14481,5435,2,636.51,4,3,3
14128,5331,2,637.5,3,2,3
14664,5290,2,637.89,2,2,3
14754,5315,2,638.05,3,2,3
18160,5328,2,638.06,3,2,3
16444,5317,5,638.77,3,4,3
17515,5302,4,639.02,2,4,3
15919,5290,2,639.89,2,2,3
12631,5328,1,640.5,3,1,3
13318,5272,3,640.76,1,3,3
13417,5275,2,640.83,1,2,3
12624,5377,2,641.13,4,3,3
16554,5274,7,641.55,1,4,3
17046,5428,1,642.02,4,1,3
17779,5292,5,642.17,2,4,3
13034,5325,2,642.77,3,2,3
14020,5287,2,642.8,2,2,3
16431,5484,3,642.81,5,3,3
12612,5328,2,643.59,3,2,3
14126,5278,4,643.63,1,4,3
16157,5286,4,644.24,2,4,3
17312,5409,3,644.3,4,3,3
14829,5300,6,644.65,2,4,3
14855,5390,2,645.65,4,3,3
17545,5314,3,645.96,3,3,3
15651,5307,3,646.3,3,3,3
12589,5299,2,646.68,2,2,3
17373,5311,4,646.92,3,4,3
15643,5450,6,647.4,5,4,3
13564,5415,5,647.74,4,4,3
16573,5344,4,648.41,4,4,3
13430,5289,4,648.69,2,4,3
15205,5356,3,648.83,4,3,3
15098,5453,5,649.5,5,4,3
16969,5310,3,650.41,3,3,3
15571,5282,4,650.43,2,4,3
16469,5294,4,650.43,2,4,3
16734,5323,3,650.51,3,3,3
16362,5303,9,652.07,3,5,3
17523,5282,4,652.74,2,4,3
14548,5421,2,652.8,4,3,3
14044,5297,4,652.82,2,4,3
16014,5306,4,653.13,3,4,3
18151,5405,2,653.35,4,3,3
17398,5385,3,653.38,4,3,3
14651,5338,2,654.6,3,2,3
16774,5338,5,654.92,3,4,3
14894,5356,1,655.75,4,1,3
16127,5310,1,656.25,3,1,3
15197,5279,5,656.44,1,4,3
16708,5316,1,656.63,3,1,3
13049,5335,2,656.68,3,2,3
15677,5320,1,657.23,3,1,3
12616,5356,5,657.25,4,4,3
17459,5314,2,657.3,3,2,3
14818,5344,3,657.8,4,3,3
16696,5406,4,657.9,4,4,3
17874,5456,7,658.26,5,5,3
14150,5306,2,658.64,3,2,3
16357,5304,3,658.88,3,3,3
13759,5304,2,659.41,3,2,3
13518,5356,1,659.44,4,1,3
15492,5299,2,659.46,2,2,3
13028,5293,3,659.68,2,3,3
14603,5545,1,660.0,5,2,3
14451,5331,2,662.59,3,2,3
17462,5322,3,662.94,3,3,3
14198,5275,7,663.5,1,4,3
17423,5316,4,663.63,3,4,3
13240,5367,4,663.65,4,4,3
14720,5276,3,663.81,1,3,3
15700,5443,3,664.03,4,3,3
16208,5315,2,664.26,3,2,3
13963,5579,4,664.54,5,4,3
16056,5316,1,664.85,3,1,3
15038,5314,7,665.59,3,5,3
17105,5430,2,665.78,4,3,3
17777,5295,3,665.86,2,3,3
13741,5342,4,666.33,4,4,3
15400,5363,6,666.7,4,4,3
14356,5331,4,666.94,3,4,3
16268,5342,2,667.65,4,2,3
18022,5306,1,668.11,3,1,3
15031,5275,4,668.14,1,4,3
16383,5345,2,668.36,4,2,3
12418,5383,1,668.58,4,1,3
14643,5441,3,668.61,4,3,3
17299,5282,4,669.11,2,4,3
15951,5272,3,669.57,1,3,3
12638,5304,1,671.69,3,1,3
17883,5274,4,671.77,1,3,3
14628,5362,2,671.96,4,3,3
13623,5301,7,672.44,2,5,3
18121,5420,2,673.1,4,3,3
14504,5318,4,673.26,3,4,3
13951,5447,3,674.45,5,3,3
17749,5449,2,674.52,5,3,3
13464,5329,1,674.68,3,1,3
16449,5461,3,674.69,5,3,3
13355,5393,1,674.7,4,1,3
16418,5315,3,675.27,3,3,3
13325,5352,1,675.3,4,1,3
15626,5345,2,675.8,4,2,3
16377,5538,1,676.2,5,2,3
13040,5279,2,676.99,1,2,3
15669,5311,5,677.69,3,4,3
13607,5311,1,678.01,3,1,3
14788,5278,2,679.44,1,2,3
16642,5275,3,679.83,1,3,3
16872,5348,3,680.02,4,3,3
13524,5311,5,680.18,3,4,3
15181,5337,5,680.28,3,4,3
15304,5331,10,680.3,3,5,3
13238,5282,5,680.83,2,4,3
12478,5274,1,680.99,1,1,3
12410,5572,3,681.08,5,3,3
16212,5290,3,681.19,2,3,3
18135,5300,5,681.91,2,4,3
13548,5367,2,682.41,4,3,3
15582,5295,3,682.91,2,3,3
12838,5304,2,683.13,3,2,3
14222,5448,1,683.17,5,1,3
12942,5402,3,683.9,4,3,3
16495,5274,3,684.41,1,3,3
16122,5344,4,684.42,4,4,3
14959,5330,5,684.97,3,4,3
14009,5469,3,685.93,5,3,3
12658,5289,1,686.05,2,1,3
16309,5362,3,686.67,4,3,3
14201,5331,9,688.04,3,5,3
14111,5285,5,688.6,2,4,3
13799,5387,2,688.86,4,3,3
17502,5280,4,689.1,1,4,3
18196,5366,2,689.13,4,3,3
13023,5335,2,689.9,3,2,3
18085,5601,2,689.95,5,3,3
16015,5274,4,690.54,1,3,3
13838,5276,4,691.73,1,4,3
17733,5309,2,692.19,3,2,3
17198,5294,3,692.22,2,3,3
13601,5316,2,693.32,3,2,3
12925,5275,2,694.05,1,2,3
12413,5337,5,694.15,3,4,3
17397,5293,2,696.41,2,2,3
13596,5276,2,697.04,1,2,3
15053,5275,3,697.79,1,3,3
17796,5311,4,697.9,3,4,3
13258,5282,3,698.58,1,3,3
15800,5378,2,699.08,4,3,3
17734,5324,3,700.63,3,3,3
17321,5279,2,700.86,1,2,3
14867,5456,4,701.33,5,4,3
16997,5559,3,702.0,5,3,3
15574,5448,4,702.25,5,4,3
16730,5323,4,702.79,3,4,3
15103,5302,2,703.36,3,2,3
18082,5296,1,703.37,2,1,3
12883,5295,4,703.47,2,4,3
16140,5323,4,703.77,3,4,3
17934,5322,2,704.25,3,2,3
16882,5337,3,705.12,3,3,3
14880,5348,3,706.19,4,3,3
17526,5272,8,706.7,1,5,3
16364,5282,2,707.04,1,2,3
12453,5405,1,707.09,4,1,3
12781,5292,5,707.72,2,4,3
12427,5282,5,708.37,1,4,3
16136,5330,3,709.38,3,3,3
14127,5393,3,709.71,4,3,3
17472,5462,3,710.29,5,3,3
13249,5363,3,711.41,4,3,3
17179,5449,3,711.79,5,3,3
13705,5278,3,711.86,1,3,3
15855,5407,5,712.24,4,4,3
17642,5390,2,712.29,4,3,3
13416,5314,2,712.5,3,2,3
17761,5303,1,712.78,3,1,3
13147,5281,4,712.8,1,4,3
13169,5334,2,712.88,3,2,3
15757,5336,2,714.42,3,2,3
15330,5303,2,714.96,3,2,3
18133,5482,2,715.5,5,3,3
17029,5381,2,716.0,4,3,3
12535,5362,2,716.35,4,3,3
15274,5275,2,716.57,1,2,3
17884,5274,4,717.45,1,3,3
14725,5295,1,718.08,2,1,3
14179,5311,2,719.78,3,2,3
16023,5317,3,719.81,3,3,3
18062,5444,3,720.52,4,3,3
13370,5637,2,721.32,5,3,3
15272,5328,2,721.94,3,2,3
14869,5274,3,721.95,1,3,3
17521,5295,4,721.96,2,4,3
15584,5294,5,722.61,2,4,3
15561,5282,5,722.74,2,4,3
12475,5324,1,723.38,3,1,3
13736,5276,3,724.0,1,3,3
12468,5414,3,724.04,4,3,3
15636,5360,2,724.76,4,3,3
12723,5274,5,725.07,1,4,3
14055,5377,1,725.64,4,1,3
13236,5295,3,727.27,2,3,3
17666,5274,2,728.16,1,2,3
13950,5282,5,728.56,1,4,3
13077,5272,4,729.27,1,3,3
18035,5306,3,730.4,3,3,3
14778,5398,2,730.86,4,3,3
16491,5317,1,731.5,3,1,3
16099,5321,3,731.9,3,3,3
13575,5294,5,732.07,2,4,3
17812,5283,4,732.16,2,4,3
16256,5528,2,732.63,5,3,3
17692,5398,5,733.44,4,4,3
12465,5278,3,733.89,1,3,3
16146,5428,3,734.13,4,3,3
17034,5287,4,734.57,2,4,3
18156,5283,2,734.94,2,2,3
17979,5306,5,737.81,3,4,3
12976,5482,1,738.6,5,1,3
14756,5286,1,738.96,2,1,3
12603,5292,1,739.2,2,1,3
16924,5292,4,739.5,2,4,3
13329,5302,4,740.4,3,4,3
15252,5307,2,740.78,3,2,3
